"collaboration_group","sequence","title","authid","authname","journal_name","date"
1348,"1","Cheeger isoperimetric constant of Gromov hyperbolic manifolds and graphs","35099236800","Martínez-Pérez A.","Communications in Contemporary Mathematics","2018"
1348,"2","Cheeger isoperimetric constant of Gromov hyperbolic manifolds and graphs","55710271900","Rodríguez J.M.","Communications in Contemporary Mathematics","2018"
1349,"1","The three-state Potts antiferromagnet on plane quadrangulations","24734112200","Lv J.P.","Journal of Physics A: Mathematical and Theoretical","2018"
1349,"2","The three-state Potts antiferromagnet on plane quadrangulations","7401531535","Deng Y.","Journal of Physics A: Mathematical and Theoretical","2018"
1349,"3","The three-state Potts antiferromagnet on plane quadrangulations","7202610067","Jacobsen J.L.","Journal of Physics A: Mathematical and Theoretical","2018"
1349,"4","The three-state Potts antiferromagnet on plane quadrangulations","7201384106","Salas J.","Journal of Physics A: Mathematical and Theoretical","2018"
1350,"1","Fatigue analysis of the steam generator of a parabolic trough solar power plant","57192375998","González-Gómez P.A.","Energy","2018"
1350,"2","Fatigue analysis of the steam generator of a parabolic trough solar power plant","56469922100","Gómez-Hernández J.","Energy","2018"
1350,"3","Fatigue analysis of the steam generator of a parabolic trough solar power plant","8590400800","Briongos J.V.","Energy","2018"
1350,"4","Fatigue analysis of the steam generator of a parabolic trough solar power plant","58065767500","Santana D.","Energy","2018"
1351,"1","Nonuniversality of front fluctuations for compact colonies of nonmotile bacteria","7801640973","Santalla S.N.","Physical Review E","2018"
1351,"2","Nonuniversality of front fluctuations for compact colonies of nonmotile bacteria","6507095229","Rodríguez-Laguna J.","Physical Review E","2018"
1351,"3","Nonuniversality of front fluctuations for compact colonies of nonmotile bacteria","57195047915","Abad J.P.","Physical Review E","2018"
1351,"4","Nonuniversality of front fluctuations for compact colonies of nonmotile bacteria","7101680354","Marín I.","Physical Review E","2018"
1351,"5","Nonuniversality of front fluctuations for compact colonies of nonmotile bacteria","56384174200","Espinosa M.D.M.","Physical Review E","2018"
1351,"6","Nonuniversality of front fluctuations for compact colonies of nonmotile bacteria","25649946700","Muñoz-García J.","Physical Review E","2018"
1351,"7","Nonuniversality of front fluctuations for compact colonies of nonmotile bacteria","7103335551","Vázquez L.","Physical Review E","2018"
1351,"8","Nonuniversality of front fluctuations for compact colonies of nonmotile bacteria","6701365519","Cuerno R.","Physical Review E","2018"
1352,"1","Variational order for forced Lagrangian systems","57212005912","De Diego D.M.","Nonlinearity","2018"
1352,"2","Variational order for forced Lagrangian systems","57203355529","De Almagro R.S.M.","Nonlinearity","2018"
1353,"1","On the Use of Reproducing Kernel Hilbert Spaces in Functional Classification","6603349623","Berrendero J.R.","Journal of the American Statistical Association","2018"
1353,"2","On the Use of Reproducing Kernel Hilbert Spaces in Functional Classification","7006058478","Cuevas A.","Journal of the American Statistical Association","2018"
1353,"3","On the Use of Reproducing Kernel Hilbert Spaces in Functional Classification","57225085086","Torrecilla J.L.","Journal of the American Statistical Association","2018"
1354,"1","Robust bootstrap densities for dynamic conditional correlations: implications for portfolio selection and Value-at-Risk","56728695700","Trucíos C.","Journal of Statistical Computation and Simulation","2018"
1354,"2","Robust bootstrap densities for dynamic conditional correlations: implications for portfolio selection and Value-at-Risk","7801516854","Hotta L.K.","Journal of Statistical Computation and Simulation","2018"
1354,"3","Robust bootstrap densities for dynamic conditional correlations: implications for portfolio selection and Value-at-Risk","7103358982","Ruiz E.","Journal of Statistical Computation and Simulation","2018"
1355,"1","Riemann-Hilbert analysis for a Nikishin system","6507787589","Lagomasino G.L.","Sbornik Mathematics","2018"
1355,"2","Riemann-Hilbert analysis for a Nikishin system","56375541600","Van Assche W.","Sbornik Mathematics","2018"
1356,"1","Hyperbolicity of direct products of graphs","55195761400","Carballosa W.","Symmetry","2018"
1356,"2","Hyperbolicity of direct products of graphs","55801825800","de la Cruz A.","Symmetry","2018"
1356,"3","Hyperbolicity of direct products of graphs","35099236800","Martínez-Pérez A.","Symmetry","2018"
1356,"4","Hyperbolicity of direct products of graphs","55710271900","Rodríguez J.M.","Symmetry","2018"
1357,"1","From theory to practice: A data quality framework for classification tasks","58492769100","Corrales D.C.","Symmetry","2018"
1357,"2","From theory to practice: A data quality framework for classification tasks","6507061932","Ledezma A.","Symmetry","2018"
1357,"3","From theory to practice: A data quality framework for classification tasks","15135119500","Corrales J.C.","Symmetry","2018"
1358,"1","On the entropy of oscillator-based true random number generators under ionizing radiation","50262594200","Martin H.","Entropy","2018"
1358,"2","On the entropy of oscillator-based true random number generators under ionizing radiation","57203020699","Martin-Holgado P.","Entropy","2018"
1358,"3","On the entropy of oscillator-based true random number generators under ionizing radiation","15020997800","Peris-Lopez P.","Entropy","2018"
1358,"4","On the entropy of oscillator-based true random number generators under ionizing radiation","6505915229","Morilla Y.","Entropy","2018"
1358,"5","On the entropy of oscillator-based true random number generators under ionizing radiation","6602921577","Entrena L.","Entropy","2018"
1359,"1","Assessing information transmission in data transformations with the channel multivariate entropy triangle","6507827989","Valverde-Albacete F.J.","Entropy","2018"
1359,"2","Assessing information transmission in data transformations with the channel multivariate entropy triangle","6507551724","Peláez-Moreno C.","Entropy","2018"
1360,"1","New lower bounds for the second variable Zagreb index","35099236800","Martínez-Pérez Á.","Journal of Combinatorial Optimization","2018"
1360,"2","New lower bounds for the second variable Zagreb index","55710271900","Rodríguez J.","Journal of Combinatorial Optimization","2018"
1361,"1","Determining system poles using row sequences of orthogonal Hermite–Padé approximants","55783237400","Bosuwan N.","Journal of Approximation Theory","2018"
1361,"2","Determining system poles using row sequences of orthogonal Hermite–Padé approximants","6602138608","López Lagomasino G.","Journal of Approximation Theory","2018"
1362,"1","A heterogeneous orientation criterion for crack modelling in cortical bone using a phantom-node approach","56509135000","Marco M.","Finite Elements in Analysis and Design","2018"
1362,"2","A heterogeneous orientation criterion for crack modelling in cortical bone using a phantom-node approach","57195555135","Belda R.","Finite Elements in Analysis and Design","2018"
1362,"3","A heterogeneous orientation criterion for crack modelling in cortical bone using a phantom-node approach","8395517500","Miguélez M.H.","Finite Elements in Analysis and Design","2018"
1362,"4","A heterogeneous orientation criterion for crack modelling in cortical bone using a phantom-node approach","6602854596","Giner E.","Finite Elements in Analysis and Design","2018"
1363,"1","Filter banks on discrete abelian groups","55452171700","Garciá A.","International Journal of Wavelets, Multiresolution and Information Processing","2018"
1363,"2","Filter banks on discrete abelian groups","6507081504","Hernández-Medina M.","International Journal of Wavelets, Multiresolution and Information Processing","2018"
1363,"3","Filter banks on discrete abelian groups","8612814600","Pérez-Villalón G.","International Journal of Wavelets, Multiresolution and Information Processing","2018"
1364,"1","Kardar-Parisi-Zhang universality in first-passage percolation: The role of geodesic degeneracy","16030559900","Córdoba-Torres P.","Journal of Statistical Mechanics: Theory and Experiment","2018"
1364,"2","Kardar-Parisi-Zhang universality in first-passage percolation: The role of geodesic degeneracy","7801640973","Santalla S.N.","Journal of Statistical Mechanics: Theory and Experiment","2018"
1364,"3","Kardar-Parisi-Zhang universality in first-passage percolation: The role of geodesic degeneracy","6701365519","Cuerno R.","Journal of Statistical Mechanics: Theory and Experiment","2018"
1364,"4","Kardar-Parisi-Zhang universality in first-passage percolation: The role of geodesic degeneracy","6507095229","Rodriguez-Laguna J.","Journal of Statistical Mechanics: Theory and Experiment","2018"
1365,"1","Aiming factor to flatten the flux distribution on cylindrical receivers","54682280900","Sánchez-González A.","Energy","2018"
1365,"2","Aiming factor to flatten the flux distribution on cylindrical receivers","55964739700","Rodríguez-Sánchez M.R.","Energy","2018"
1365,"3","Aiming factor to flatten the flux distribution on cylindrical receivers","58065767500","Santana D.","Energy","2018"
1366,"1","A simplified approach to Fiedler-like pencils via block minimal bases pencils","23396123500","Bueno M.I.","Linear Algebra and Its Applications","2018"
1366,"2","A simplified approach to Fiedler-like pencils via block minimal bases pencils","6603241087","Dopico F.M.","Linear Algebra and Its Applications","2018"
1366,"3","A simplified approach to Fiedler-like pencils via block minimal bases pencils","55437490800","Pérez J.","Linear Algebra and Its Applications","2018"
1366,"4","A simplified approach to Fiedler-like pencils via block minimal bases pencils","57201005751","Saavedra R.","Linear Algebra and Its Applications","2018"
1366,"5","A simplified approach to Fiedler-like pencils via block minimal bases pencils","57201012404","Zykoski B.","Linear Algebra and Its Applications","2018"
1367,"1","Spectral gaps and discrete magnetic Laplacians","57190435425","Fabila-Carrasco J.S.","Linear Algebra and Its Applications","2018"
1367,"2","Spectral gaps and discrete magnetic Laplacians","6602465441","Lledó F.","Linear Algebra and Its Applications","2018"
1367,"3","Spectral gaps and discrete magnetic Laplacians","23095529600","Post O.","Linear Algebra and Its Applications","2018"
1368,"1","Evaluation of pooling operations in convolutional architectures for drug-drug interaction extraction","57193332712","Suárez-Paniagua V.","BMC Bioinformatics","2018"
1368,"2","Evaluation of pooling operations in convolutional architectures for drug-drug interaction extraction","35303400800","Segura-Bedmar I.","BMC Bioinformatics","2018"
1369,"1","On Neugebauer's covering theorem","6602240367","Aldaz J.M.","Advances in Operator Theory","2018"
1370,"1","Gromov Hyperbolicity in the Cartesian Sum of Graphs","55195761400","Carballosa W.","Bulletin of the Iranian Mathematical Society","2018"
1370,"2","Gromov Hyperbolicity in the Cartesian Sum of Graphs","55801825800","de la Cruz A.","Bulletin of the Iranian Mathematical Society","2018"
1370,"3","Gromov Hyperbolicity in the Cartesian Sum of Graphs","55710271900","Rodríguez J.M.","Bulletin of the Iranian Mathematical Society","2018"
1371,"1","Asymptotic decay and non-rupture of viscous sheets","24075676800","Fontelos M.A.","Zeitschrift fur Angewandte Mathematik und Physik","2018"
1371,"2","Asymptotic decay and non-rupture of viscous sheets","27368113000","Kitavtsev G.","Zeitschrift fur Angewandte Mathematik und Physik","2018"
1371,"3","Asymptotic decay and non-rupture of viscous sheets","14036352000","Taranets R.M.","Zeitschrift fur Angewandte Mathematik und Physik","2018"
1372,"1","Exotic components of SO(p,q) surface group representations, and their Higgs bundle avatars","55805510600","Aparicio-Arroyo M.","Comptes Rendus Mathematique","2018"
1372,"2","Exotic components of SO(p,q) surface group representations, and their Higgs bundle avatars","6602585851","Bradlow S.","Comptes Rendus Mathematique","2018"
1372,"3","Exotic components of SO(p,q) surface group representations, and their Higgs bundle avatars","55511549100","Collier B.","Comptes Rendus Mathematique","2018"
1372,"4","Exotic components of SO(p,q) surface group representations, and their Higgs bundle avatars","6603595035","García-Prada O.","Comptes Rendus Mathematique","2018"
1372,"5","Exotic components of SO(p,q) surface group representations, and their Higgs bundle avatars","7801588719","Gothen P.B.","Comptes Rendus Mathematique","2018"
1372,"6","Exotic components of SO(p,q) surface group representations, and their Higgs bundle avatars","37039735900","Oliveira A.","Comptes Rendus Mathematique","2018"
1373,"1","Stochastic Differential Games for Which the Open-Loop Equilibrium is Subgame Perfect","56586183300","Josa-Fombellida R.","Dynamic Games and Applications","2018"
1373,"2","Stochastic Differential Games for Which the Open-Loop Equilibrium is Subgame Perfect","56585968600","Rincón-Zapatero J.","Dynamic Games and Applications","2018"
1374,"1","Evolution of shared grammars for describing simulated spatial scenes with grammatical evolution","23975190400","Mingo J.M.","Genetic Programming and Evolvable Machines","2018"
1374,"2","Evolution of shared grammars for describing simulated spatial scenes with grammatical evolution","6602918196","Aler R.","Genetic Programming and Evolvable Machines","2018"
1375,"1","Three-dimensional organization and dynamics of vortices in multichannel swirling jets","36600822100","Ianiro A.","Journal of Fluid Mechanics","2018"
1375,"2","Three-dimensional organization and dynamics of vortices in multichannel swirling jets","26531494500","Lynch K.P.","Journal of Fluid Mechanics","2018"
1375,"3","Three-dimensional organization and dynamics of vortices in multichannel swirling jets","6506812887","Violato D.","Journal of Fluid Mechanics","2018"
1375,"4","Three-dimensional organization and dynamics of vortices in multichannel swirling jets","55802371495","Cardone G.","Journal of Fluid Mechanics","2018"
1375,"5","Three-dimensional organization and dynamics of vortices in multichannel swirling jets","7005768304","Scarano F.","Journal of Fluid Mechanics","2018"
1376,"1","Bias correction for time series factor models","56228341500","Alonso A.M.","Journal of Statistical Computation and Simulation","2018"
1376,"2","Bias correction for time series factor models","57190746783","Bastos G.","Journal of Statistical Computation and Simulation","2018"
1376,"3","Bias correction for time series factor models","16309440200","García-Martos C.","Journal of Statistical Computation and Simulation","2018"
1377,"1","Modeling transport across the running-sandpile cellular automaton by means of fractional transport equations","58711650800","Sánchez R.","Physical Review E","2018"
1377,"2","Modeling transport across the running-sandpile cellular automaton by means of fractional transport equations","57203052932","Newman D.E.","Physical Review E","2018"
1377,"3","Modeling transport across the running-sandpile cellular automaton by means of fractional transport equations","7006105799","Mier J.A.","Physical Review E","2018"
1378,"1","GPU-accelerated iterative reconstruction for limited-data tomography in CBCT systems","55977618800","de Molina C.","BMC Bioinformatics","2018"
1378,"2","GPU-accelerated iterative reconstruction for limited-data tomography in CBCT systems","56285169500","Serrano E.","BMC Bioinformatics","2018"
1378,"3","GPU-accelerated iterative reconstruction for limited-data tomography in CBCT systems","24821209000","Garcia-Blas J.","BMC Bioinformatics","2018"
1378,"4","GPU-accelerated iterative reconstruction for limited-data tomography in CBCT systems","7101919482","Carretero J.","BMC Bioinformatics","2018"
1378,"5","GPU-accelerated iterative reconstruction for limited-data tomography in CBCT systems","35602555600","Desco M.","BMC Bioinformatics","2018"
1378,"6","GPU-accelerated iterative reconstruction for limited-data tomography in CBCT systems","23479233400","Abella M.","BMC Bioinformatics","2018"
1379,"1","The free Banach lattice generated by a Banach space","9844427900","Avilés A.","Journal of Functional Analysis","2018"
1379,"2","The free Banach lattice generated by a Banach space","7404696122","Rodríguez J.","Journal of Functional Analysis","2018"
1379,"3","The free Banach lattice generated by a Banach space","23568908200","Tradacete P.","Journal of Functional Analysis","2018"
1380,"1","On bivariate classical orthogonal polynomials","7004452821","Marcellán F.","Applied Mathematics and Computation","2018"
1380,"2","On bivariate classical orthogonal polynomials","57193514731","Marriaga M.","Applied Mathematics and Computation","2018"
1380,"3","On bivariate classical orthogonal polynomials","7103235682","Pérez T.E.","Applied Mathematics and Computation","2018"
1380,"4","On bivariate classical orthogonal polynomials","7003593679","Piñar M.A.","Applied Mathematics and Computation","2018"
1381,"1","Uniform phases in fluids of hard isosceles triangles: One-component fluid and binary mixtures","6603344854","Martínez-Ratón Y.","Physical Review E","2018"
1381,"2","Uniform phases in fluids of hard isosceles triangles: One-component fluid and binary mixtures","57195219306","Díaz-De Armas A.","Physical Review E","2018"
1381,"3","Uniform phases in fluids of hard isosceles triangles: One-component fluid and binary mixtures","57216026435","Velasco E.","Physical Review E","2018"
1382,"1","Positional ordering of hard adsorbate particles in tubular nanopores","6604028863","Gurin P.","Physical Review E","2018"
1382,"2","Positional ordering of hard adsorbate particles in tubular nanopores","35610370500","Varga S.","Physical Review E","2018"
1382,"3","Positional ordering of hard adsorbate particles in tubular nanopores","6603344854","Martínez-Ratón Y.","Physical Review E","2018"
1382,"4","Positional ordering of hard adsorbate particles in tubular nanopores","57216026435","Velasco E.","Physical Review E","2018"
1383,"1","An interior-point method-based solver for simulation of aircraft parts riveting","57147183400","Stefanova M.","Engineering Optimization","2018"
1383,"2","An interior-point method-based solver for simulation of aircraft parts riveting","6701628562","Yakunin S.","Engineering Optimization","2018"
1383,"3","An interior-point method-based solver for simulation of aircraft parts riveting","55169068700","Petukhova M.","Engineering Optimization","2018"
1383,"4","An interior-point method-based solver for simulation of aircraft parts riveting","57215810031","Lupuleac S.","Engineering Optimization","2018"
1383,"5","An interior-point method-based solver for simulation of aircraft parts riveting","6602760843","Kokkolaras M.","Engineering Optimization","2018"
1384,"1","Geometric integrators and the Hamiltonian Monte Carlo method","6506746595","Bou-Rabee N.","Acta Numerica","2018"
1384,"2","Geometric integrators and the Hamiltonian Monte Carlo method","6701308500","Sanz-Serna J.M.","Acta Numerica","2018"
1385,"1","Finite 2-groups with odd number of conjugacy classes","6602935949","Jaikin-Zapirain A.","Transactions of the American Mathematical Society","2018"
1385,"2","Finite 2-groups with odd number of conjugacy classes","36905742200","Tent J.","Transactions of the American Mathematical Society","2018"
1386,"1","Data learning from big data","57225085086","Torrecilla J.L.","Statistics and Probability Letters","2018"
1386,"2","Data learning from big data","7005273208","Romo J.","Statistics and Probability Letters","2018"
1387,"1","An ontology-based approach with which to assign human resources to software projects","55888672200","Paredes-Valverde M.A.","Science of Computer Programming","2018"
1387,"2","An ontology-based approach with which to assign human resources to software projects","56326000900","Salas-Zárate M.d.P.","Science of Computer Programming","2018"
1387,"3","An ontology-based approach with which to assign human resources to software projects","25653963200","Colomo-Palacios R.","Science of Computer Programming","2018"
1387,"4","An ontology-based approach with which to assign human resources to software projects","23388947600","Gómez-Berbís J.M.","Science of Computer Programming","2018"
1387,"5","An ontology-based approach with which to assign human resources to software projects","55887649000","Valencia-García R.","Science of Computer Programming","2018"
1388,"1","Nonlocal heat equations: Regularizing effect, decay estimates and nash inequalities","9277888100","Brändle C.","Communications on Pure and Applied Analysis","2018"
1388,"2","Nonlocal heat equations: Regularizing effect, decay estimates and nash inequalities","7003452810","De Pablo A.","Communications on Pure and Applied Analysis","2018"
1389,"1","Assessment of mechanical properties of human head tissues for trauma modelling","37111074600","Lozano-Mínguez E.","International Journal for Numerical Methods in Biomedical Engineering","2018"
1389,"2","Assessment of mechanical properties of human head tissues for trauma modelling","57200630583","Palomar M.","International Journal for Numerical Methods in Biomedical Engineering","2018"
1389,"3","Assessment of mechanical properties of human head tissues for trauma modelling","57200640087","Infante-García D.","International Journal for Numerical Methods in Biomedical Engineering","2018"
1389,"4","Assessment of mechanical properties of human head tissues for trauma modelling","31067563300","Rupérez M.J.","International Journal for Numerical Methods in Biomedical Engineering","2018"
1389,"5","Assessment of mechanical properties of human head tissues for trauma modelling","6602854596","Giner E.","International Journal for Numerical Methods in Biomedical Engineering","2018"
1390,"1","Small area estimation of general parameters under complex sampling designs","57189354837","Guadarrama M.","Computational Statistics and Data Analysis","2018"
1390,"2","Small area estimation of general parameters under complex sampling designs","14424414300","Molina I.","Computational Statistics and Data Analysis","2018"
1390,"3","Small area estimation of general parameters under complex sampling designs","56655649300","Rao J.","Computational Statistics and Data Analysis","2018"
1391,"1","Nonlocal operators of order near zero","57199257625","Correa E.","Journal of Mathematical Analysis and Applications","2018"
1391,"2","Nonlocal operators of order near zero","7003452810","de Pablo A.","Journal of Mathematical Analysis and Applications","2018"
1392,"1","Adversarial issues in reliability","55665270900","Ríos Insua D.","European Journal of Operational Research","2018"
1392,"2","Adversarial issues in reliability","56240677600","Ruggeri F.","European Journal of Operational Research","2018"
1392,"3","Adversarial issues in reliability","7005810817","Soyer R.","European Journal of Operational Research","2018"
1392,"4","Adversarial issues in reliability","57197824723","Rasines D.G.","European Journal of Operational Research","2018"
1393,"1","What do respondents mean when they report to be “citizens of the world”? Using probing questions to elucidate international differences in cosmopolitanism","55824688600","Braun M.","Quality and Quantity","2018"
1393,"2","What do respondents mean when they report to be “citizens of the world”? Using probing questions to elucidate international differences in cosmopolitanism","55327159400","Behr D.","Quality and Quantity","2018"
1393,"3","What do respondents mean when they report to be “citizens of the world”? Using probing questions to elucidate international differences in cosmopolitanism","55090718700","Díez Medrano J.","Quality and Quantity","2018"
1394,"1","Continuity and representation of valuations on star bodies","23568908200","Tradacete P.","Advances in Mathematics","2018"
1394,"2","Continuity and representation of valuations on star bodies","7004324840","Villanueva I.","Advances in Mathematics","2018"
1395,"1","Sampling Formulas Involving Differences in Shift-Invariant Subspaces: A Unified Approach","55452171700","García A.","Numerical Functional Analysis and Optimization","2018"
1395,"2","Sampling Formulas Involving Differences in Shift-Invariant Subspaces: A Unified Approach","15048639700","Muñoz-Bouzo M.","Numerical Functional Analysis and Optimization","2018"
1396,"1","Duality and the universality class of the three-state Potts antiferromagnet on plane quadrangulations","24734112200","Lv J.P.","Physical Review E","2018"
1396,"2","Duality and the universality class of the three-state Potts antiferromagnet on plane quadrangulations","7401531535","Deng Y.","Physical Review E","2018"
1396,"3","Duality and the universality class of the three-state Potts antiferromagnet on plane quadrangulations","7202610067","Jacobsen J.L.","Physical Review E","2018"
1396,"4","Duality and the universality class of the three-state Potts antiferromagnet on plane quadrangulations","7201384106","Salas J.","Physical Review E","2018"
1396,"5","Duality and the universality class of the three-state Potts antiferromagnet on plane quadrangulations","7003946479","Sokal A.D.","Physical Review E","2018"
1397,"1","Resilience of networks to environmental stress: From regular to random networks","8454032000","Eom Y.H.","Physical Review E","2018"
1398,"1","Non-Abelian integrable hierarchies: Matrix biorthogonal polynomials and perturbations","56401883500","Ariznabarreta G.","Journal of Physics A: Mathematical and Theoretical","2018"
1398,"2","Non-Abelian integrable hierarchies: Matrix biorthogonal polynomials and perturbations","56165189200","García-Ardila J.C.","Journal of Physics A: Mathematical and Theoretical","2018"
1398,"3","Non-Abelian integrable hierarchies: Matrix biorthogonal polynomials and perturbations","7005920406","Mañas M.","Journal of Physics A: Mathematical and Theoretical","2018"
1398,"4","Non-Abelian integrable hierarchies: Matrix biorthogonal polynomials and perturbations","7004452821","Marcellán F.","Journal of Physics A: Mathematical and Theoretical","2018"
1399,"1","Integral representation for fractional Laplace–Beltrami operators","57201255572","Alonso-Orán D.","Advances in Mathematics","2018"
1399,"2","Integral representation for fractional Laplace–Beltrami operators","7007085121","Córdoba A.","Advances in Mathematics","2018"
1399,"3","Integral representation for fractional Laplace–Beltrami operators","56609596900","Martínez Á.D.","Advances in Mathematics","2018"
1400,"1","Thermal rupture of a free liquid sheet","27368113000","Kitavtsev G.","Journal of Fluid Mechanics","2018"
1400,"2","Thermal rupture of a free liquid sheet","24075676800","Fontelos M.A.","Journal of Fluid Mechanics","2018"
1400,"3","Thermal rupture of a free liquid sheet","56188064500","Eggers J.","Journal of Fluid Mechanics","2018"
1401,"1","Homogeneity test for functional data","24338030200","Flores R.","Journal of Applied Statistics","2018"
1401,"2","Homogeneity test for functional data","35320176800","Lillo R.","Journal of Applied Statistics","2018"
1401,"3","Homogeneity test for functional data","7005273208","Romo J.","Journal of Applied Statistics","2018"
1402,"1","A Note on Collinearity Diagnostics and Centering","16305424100","Velilla S.","American Statistician","2018"
1403,"1","On the Hyperbolicity Constant in Graph Minors","55195761400","Carballosa W.","Bulletin of the Iranian Mathematical Society","2018"
1403,"2","On the Hyperbolicity Constant in Graph Minors","55710271900","Rodríguez J.M.","Bulletin of the Iranian Mathematical Society","2018"
1403,"3","On the Hyperbolicity Constant in Graph Minors","56535357900","Rosario O.","Bulletin of the Iranian Mathematical Society","2018"
1403,"4","On the Hyperbolicity Constant in Graph Minors","10241618100","Sigarreta J.M.","Bulletin of the Iranian Mathematical Society","2018"
1404,"1","How to address the data quality issues in regression models: A guided process for data cleaning","58492769100","Corrales D.C.","Symmetry","2018"
1404,"2","How to address the data quality issues in regression models: A guided process for data cleaning","15135119500","Corrales J.C.","Symmetry","2018"
1404,"3","How to address the data quality issues in regression models: A guided process for data cleaning","6507061932","Ledezma A.","Symmetry","2018"
1405,"1","Parameter dependence of high-frequency nonlinear oscillations and intrinsic chaos in short GaAs/(Al, Ga)As superlattices","57193336925","Essen J.","Chaos","2018"
1405,"2","Parameter dependence of high-frequency nonlinear oscillations and intrinsic chaos in short GaAs/(Al, Ga)As superlattices","56047339400","Ruiz-Garcia M.","Chaos","2018"
1405,"3","Parameter dependence of high-frequency nonlinear oscillations and intrinsic chaos in short GaAs/(Al, Ga)As superlattices","57201546976","Jenkins I.","Chaos","2018"
1405,"4","Parameter dependence of high-frequency nonlinear oscillations and intrinsic chaos in short GaAs/(Al, Ga)As superlattices","7006690863","Carretero M.","Chaos","2018"
1405,"5","Parameter dependence of high-frequency nonlinear oscillations and intrinsic chaos in short GaAs/(Al, Ga)As superlattices","7006392627","Bonilla L.L.","Chaos","2018"
1405,"6","Parameter dependence of high-frequency nonlinear oscillations and intrinsic chaos in short GaAs/(Al, Ga)As superlattices","7003546721","Birnir B.","Chaos","2018"
1406,"1","Frequency domain minimum distance inference for possibly noninvertible and noncausal arma models","56899987200","Velasco C.","Annals of Statistics","2018"
1406,"2","Frequency domain minimum distance inference for possibly noninvertible and noncausal arma models","6603569030","Lobato I.","Annals of Statistics","2018"
1407,"1","Calderón-Lozanovskii interpolation on quasi-Banach lattices","6602923540","Raynaud Y.","Banach Journal of Mathematical Analysis","2018"
1407,"2","Calderón-Lozanovskii interpolation on quasi-Banach lattices","23568908200","Tradacete P.","Banach Journal of Mathematical Analysis","2018"
1408,"1","Characteristic distribution: An application to material bodies","57201405311","Jiménez V.M.","Journal of Geometry and Physics","2018"
1408,"2","Characteristic distribution: An application to material bodies","7102467336","de León M.","Journal of Geometry and Physics","2018"
1408,"3","Characteristic distribution: An application to material bodies","7402533637","Epstein M.","Journal of Geometry and Physics","2018"
1409,"1","Lagrangian Lie Subalgebroids Generating Dynamics for Second-Order Mechanical Systems on Lie Algebroids","15080656100","Abrunheiro L.","Mediterranean Journal of Mathematics","2018"
1409,"2","Lagrangian Lie Subalgebroids Generating Dynamics for Second-Order Mechanical Systems on Lie Algebroids","36609790200","Colombo L.","Mediterranean Journal of Mathematics","2018"
1410,"1","A review of multiple try MCMC algorithms for signal processing","34969394500","Martino L.","Digital Signal Processing: A Review Journal","2018"
1411,"1","Higgs bundles for real groups and the hitchin–kostant–rallis section","6603595035","García-Prada O.","Transactions of the American Mathematical Society","2018"
1411,"2","Higgs bundles for real groups and the hitchin–kostant–rallis section","57200326420","Peón-Nieto A.","Transactions of the American Mathematical Society","2018"
1411,"3","Higgs bundles for real groups and the hitchin–kostant–rallis section","56209543500","Ramanan S.","Transactions of the American Mathematical Society","2018"
1412,"1","Probabilistic MIMO Symbol Detection with Expectation Consistency Approximate Inference","56337555800","Cespedes J.","IEEE Transactions on Vehicular Technology","2018"
1412,"2","Probabilistic MIMO Symbol Detection with Expectation Consistency Approximate Inference","36348622200","Olmos P.M.","IEEE Transactions on Vehicular Technology","2018"
1412,"3","Probabilistic MIMO Symbol Detection with Expectation Consistency Approximate Inference","8951304600","Sanchez-Fernandez M.","IEEE Transactions on Vehicular Technology","2018"
1412,"4","Probabilistic MIMO Symbol Detection with Expectation Consistency Approximate Inference","55934982700","Perez-Cruz F.","IEEE Transactions on Vehicular Technology","2018"
1413,"1","Corrigendum to “Solvability and uniqueness criteria for generalized Sylvester-type equations” (Linear Algebra and Its Applications (2018) 542 (501–521), (S0024379517304202) (10.1016/j.laa.2017.07.010))","24166311200","De Terán F.","Linear Algebra and Its Applications","2018"
1413,"2","Corrigendum to “Solvability and uniqueness criteria for generalized Sylvester-type equations” (Linear Algebra and Its Applications (2018) 542 (501–521), (S0024379517304202) (10.1016/j.laa.2017.07.010))","16238603600","Iannazzo B.","Linear Algebra and Its Applications","2018"
1413,"3","Corrigendum to “Solvability and uniqueness criteria for generalized Sylvester-type equations” (Linear Algebra and Its Applications (2018) 542 (501–521), (S0024379517304202) (10.1016/j.laa.2017.07.010))","56071560300","Poloni F.","Linear Algebra and Its Applications","2018"
1413,"4","Corrigendum to “Solvability and uniqueness criteria for generalized Sylvester-type equations” (Linear Algebra and Its Applications (2018) 542 (501–521), (S0024379517304202) (10.1016/j.laa.2017.07.010))","55748770500","Robol L.","Linear Algebra and Its Applications","2018"
1414,"1","Sobolev homeomorphisms with gradients of low rank via laminates","6603564273","Faraco D.","Advances in Calculus of Variations","2018"
1414,"2","Sobolev homeomorphisms with gradients of low rank via laminates","6506772604","Mora-Corral C.","Advances in Calculus of Variations","2018"
1414,"3","Sobolev homeomorphisms with gradients of low rank via laminates","57191824555","Oliva M.","Advances in Calculus of Variations","2018"
1415,"1","Solvability and uniqueness criteria for generalized Sylvester-type equations","24166311200","De Terán F.","Linear Algebra and Its Applications","2018"
1415,"2","Solvability and uniqueness criteria for generalized Sylvester-type equations","16238603600","Iannazzo B.","Linear Algebra and Its Applications","2018"
